exercise_name,exercise_url,body_part,Target,Synergists,Dynamic Stabilizers,Stabilizers,Antagonist Stabilizers
Cable Standing Shoulder Internal Rotation,https://exrx.net/WeightExercises/Subscapularis/CBStandingInternalRotation,Back,Subscapularis,"Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Latissimus Dorsi; Teres Major; Deltoid, Anterior; Coracobrachialis",,Pectoralis Minor; Rhomboids; Levator Scapulae; Wrist Flexors,
Dumbbell Shoulder Internal Rotation (on floor),https://exrx.net/WeightExercises/Subscapularis/DBInternalRotationFloor,Back,Subscapularis,"Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Latissimus Dorsi; Teres Major; Deltoid, Anterior; Coracobrachialis",,Wrist Flexors,
Lever Isolateral Shoulder Internal Rotation (plate loaded),https://exrx.net/WeightExercises/Subscapularis/LVShoulderInternalRotationPL,Back,Subscapularis,"Pectoralis Major, Sternal; Latissimus Dorsi; Teres Major; Coracobrachialis",,Serratus Anterior,
Lever Shoulder Internal Rotation,https://exrx.net/WeightExercises/Subscapularis/LVInternalRotation,Back,Subscapularis,"Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Latissimus Dorsi; Teres Major; Deltoid, Anterior; Coracobrachialis",,Wrist Flexors,
Barbell Reverse Curl,https://exrx.net/WeightExercises/Brachioradialis/BBReverseCurl,Forearms,Brachioradialis,Brachialis; Biceps Brachii,,"Deltoid, Anterior; Coracobrachialis; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Wrist Extensors",
Cable Hammer Curl,https://exrx.net/WeightExercises/Brachioradialis/CBHammerCurl,Forearms,Brachioradialis,Brachialis; Biceps Brachii,,"Deltoid, Anterior; Coracobrachialis; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Flexor Carpi Radialis; Extensor Carpi Radialis",
Cable Reverse Curl,https://exrx.net/WeightExercises/Brachioradialis/CBReverseCurl,Forearms,Brachioradialis,Brachialis; Biceps Brachii,,"Deltoid, Anterior; Coracobrachialis; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Wrist Extensors",
Dumbbell Hammer Curl,https://exrx.net/WeightExercises/Brachioradialis/DBHammerCurl,Forearms,Brachioradialis,Brachialis; Biceps Brachii,,"Deltoid, Anterior; Coracobrachialis; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Flexor Carpi Radialis; Extensor Carpi Radialis",
Lever Isolateral Hammer Preacher Curl (plate loaded),https://exrx.net/WeightExercises/Brachioradialis/LVHammerPreacherCurlPL,Forearms,Brachioradialis,Brachialis; Biceps Brachii,,Flexor Carpi Radialis; Extensor Carpi Radialis,
Lever Isolateral Reverse Curl,https://exrx.net/WeightExercises/Brachioradialis/LVReverseCurl,Forearms,Brachioradialis,Brachialis; Biceps Brachii,,"Deltoid, Anterior; Coracobrachialis; Wrist Flexors",
Barbell Wrist Curl,https://exrx.net/WeightExercises/WristFlexors/BBWristCurl,Forearms,Wrist Flexors,,,No significant stabilizers,
Cable Wrist Curl,https://exrx.net/WeightExercises/WristFlexors/CBWristCurl,Forearms,Wrist Flexors,,,No significant stabilizers,
Dumbbell Wrist Curl,https://exrx.net/WeightExercises/WristFlexors/DBWristCurl,Forearms,Wrist Flexors,,,No significant stabilizers,
Lever Grip (plate loaded),https://exrx.net/WeightExercises/WristFlexors/LVGripPL,Forearms,Wrist Flexors,,,No significant stabilizers,
Lever Wrist Curl (plate loaded),https://exrx.net/WeightExercises/WristFlexors/LVWristCurlPL,Forearms,Wrist Flexors,,,No significant stabilizers,
Lever Isolateral Grip,https://exrx.net/WeightExercises/WristFlexors/LVGrip,Forearms,Wrist Flexors,,,No significant stabilizers,
Lever Isolateral Wrist Curl,https://exrx.net/WeightExercises/WristFlexors/LVWristCurl,Forearms,Wrist Flexors,,,No significant stabilizers,
Sled One Hand Grip,https://exrx.net/WeightExercises/WristFlexors/SLGrip,Forearms,Wrist Flexors,,,No significant stabilizers,
Sled One Hand Grip (plate loaded),https://exrx.net/WeightExercises/WristFlexors/SLOneHandGripPlateLoaded,Forearms,Wrist Flexors,,,No significant stabilizers,
Barbell Reverse Wrist Curl,https://exrx.net/WeightExercises/WristExtensors/BBReverseWristCurl,Forearms,Wrist Extensors,,,No significant stabilizers,
Cable Reverse Wrist Curl,https://exrx.net/WeightExercises/WristExtensors/CBReverseWristCurl,Forearms,Wrist Extensors,,,No significant stabilizers,
Dumbbell Reverse Wrist Curl,https://exrx.net/WeightExercises/WristExtensors/DBReverseWristCurl,Forearms,Wrist Extensors,,,No significant stabilizers,
Lever Reverse Wrist Curl (plate loaded),https://exrx.net/WeightExercises/WristExtensors/LVReverseWristCurlPL,Forearms,Wrist Extensors,,,No significant stabilizers,
Lever Isolateral Reverse Wrist Curl,https://exrx.net/WeightExercises/WristExtensors/LVReverseWristCurl,Forearms,Wrist Extensors,,,No significant stabilizers,
Dumbbell Seated Pronation,https://exrx.net/WeightExercises/Pronators/DBSeatedPronation,Forearms,Pronators,,,No significant stabilizers,
Lever Isolateral Seated Forearm Pronation,https://exrx.net/WeightExercises/Pronators/LVSeatedPronation,Forearms,Pronators,,,No significant stabilizers,
Dumbbell Seated Supination,https://exrx.net/WeightExercises/Supinators/DBSeatedSupination,Forearms,Supinator,Biceps Brachii,,,
Lever Isolateral Forearm Supination,https://exrx.net/WeightExercises/Supinators/LVSeatedSupination,Forearms,Supinator,Biceps Brachii,,,
Barbell Front Raise,https://exrx.net/WeightExercises/DeltoidAnterior/BBFrontRaise,Shoulders,"Deltoid, Anterior","Pectoralis Major, Clavicular; Deltoid, Lateral; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Trapezius, Upper; Levator Scapulae; Wrist Extensors",
Barbell Military Press,https://exrx.net/WeightExercises/DeltoidAnterior/BBMilitaryPress,Shoulders,"Deltoid, Anterior","Pectoralis Major, Clavicular; Triceps Brachii; Deltoid, Lateral; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations","Triceps, Long Head; Biceps Brachii, Short Head","Trapezius, Upper; Levator Scapulae",
Barbell Seated Military Press,https://exrx.net/WeightExercises/DeltoidAnterior/BBSeatedMilitaryPress,Shoulders,"Deltoid, Anterior","Deltoid, Lateral; Supraspinatus; Triceps Brachii; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations","Triceps, Long Head","Trapezius, Upper; Levator Scapulae",
Cable Isolateral Seated Front Raise,https://exrx.net/WeightExercises/DeltoidAnterior/CBSeatedFrontRaise,Shoulders,"Deltoid, Anterior","Pectoralis Major, Clavicular; Deltoid, Lateral; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Trapezius, Upper; Levator Scapulae; Wrist Extensors",
Cable Alternating Isolateral Front Raise,https://exrx.net/WeightExercises/DeltoidAnterior/CBAlternatingFrontRaise,Shoulders,"Deltoid, Anterior","Pectoralis Major, Clavicular; Deltoid, Lateral; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Trapezius, Upper; Levator Scapulae; Wrist Extensors",
Cable One Arm Front Raise,https://exrx.net/WeightExercises/DeltoidAnterior/CBFrontRaise,Shoulders,"Deltoid, Anterior","Pectoralis Major, Clavicular; Deltoid, Lateral; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Trapezius, Upper; Levator Scapulae; Wrist Extensors",
Cable Isolateral Standing Shoulder Press,https://exrx.net/WeightExercises/DeltoidAnterior/CBStandingShoulderPress,Shoulders,"Deltoid, Anterior","Deltoid, Lateral; Supraspinatus; Triceps Brachii; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations","Triceps, Long Head","Trapezius, Upper; Levator Scapulae",
Cable Isolateral Shoulder Press,https://exrx.net/WeightExercises/DeltoidAnterior/CBShoulderPress,Shoulders,"Deltoid, Anterior","Deltoid, Lateral; Supraspinatus; Triceps Brachii; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations","Triceps, Long Head","Trapezius, Upper; Levator Scapulae",
